country,iso3c,region,date,confirmed,deaths,recovered,negative_cases,pcr_positivo,prueba_rapida_positivo,pcr_prapida_positivo
Peru,PER,Piura,2020-06-28,16634,742,NA,44825,866,15768,NA
Peru,PER,Puno,2020-06-28,874,19,NA,23331,24,850,NA
Peru,PER,San Martín,2020-06-28,4548,142,NA,28919,1174,3374,NA
Peru,PER,Tacna,2020-06-28,876,8,NA,24590,41,835,NA
Peru,PER,Tumbes,2020-06-28,2607,120,NA,10376,191,2416,NA
Peru,PER,Ucayali,2020-06-28,7619,149,NA,15029,833,6786,NA
Peru,PER,NA,2020-06-28,279419,9317,167998,1365693,69529,209890,NA
Peru,PER,Amazonas,2020-06-29,2052,43,NA,13371,468,1584,NA
Peru,PER,Ancash,2020-06-29,7874,468,NA,40695,1325,6549,NA
Peru,PER,Apurimac,2020-06-29,554,18,NA,18572,16,538,NA
Peru,PER,Arequipa,2020-06-29,7076,245,NA,88406,1782,5294,NA
Peru,PER,Ayacucho,2020-06-29,1747,25,NA,16742,540,1207,NA
Peru,PER,Cajamarca,2020-06-29,2091,67,NA,28273,680,1411,NA
Peru,PER,Callao,2020-06-29,17944,619,NA,52212,4548,13396,NA
Peru,PER,Cusco,2020-06-29,1775,19,NA,31753,322,1453,NA
Peru,PER,Huancavelica,2020-06-29,890,11,NA,13284,72,818,NA
Peru,PER,Huánuco,2020-06-29,2299,58,NA,18310,318,1981,NA
Peru,PER,Ica,2020-06-29,7407,470,NA,38601,1652,5755,NA
Peru,PER,Junín,2020-06-29,3821,135,NA,33282,792,3029,NA
Peru,PER,La Libertad,2020-06-29,9856,568,NA,54942,1812,8044,NA
Peru,PER,Lambayeque,2020-06-29,13572,741,NA,40047,1899,11673,NA
Peru,PER,Lima,2020-06-29,157050,4420,NA,666633,47286,109764,NA
Peru,PER,Loreto,2020-06-29,8955,344,NA,18678,2950,6005,NA
Peru,PER,Madre de Dios,2020-06-29,1787,30,NA,14223,505,1282,NA
Peru,PER,Moquegua,2020-06-29,942,11,NA,27153,13,929,NA
Peru,PER,Pasco,2020-06-29,1091,20,NA,15087,52,1039,NA
Peru,PER,Piura,2020-06-29,16746,748,NA,45283,867,15879,NA
Peru,PER,Puno,2020-06-29,943,19,NA,23629,24,919,NA
Peru,PER,San Martín,2020-06-29,4696,144,NA,29256,1227,3469,NA
Peru,PER,Tacna,2020-06-29,888,9,NA,24856,41,847,NA
Peru,PER,Tumbes,2020-06-29,2641,120,NA,10439,191,2450,NA
Peru,PER,Ucayali,2020-06-29,7668,152,NA,15232,833,6835,NA
Peru,PER,NA,2020-06-29,282365,9504,171159,1378959,70215,212150,NA
Peru,PER,Amazonas,2020-06-30,2155,69,NA,13324,468,1687,NA
Peru,PER,Ancash,2020-06-30,7988,474,NA,41371,1372,6616,NA
Peru,PER,Apurimac,2020-06-30,557,19,NA,18805,16,541,NA
Peru,PER,Arequipa,2020-06-30,7124,253,NA,89353,1782,5342,NA
Peru,PER,Ayacucho,2020-06-30,1775,25,NA,17107,550,1225,NA
Peru,PER,Cajamarca,2020-06-30,2138,68,NA,28746,700,1438,NA
Peru,PER,Callao,2020-06-30,17984,625,NA,52670,4552,13432,NA
Peru,PER,Cusco,2020-06-30,1796,19,NA,32075,331,1465,NA
Peru,PER,Huancavelica,2020-06-30,902,11,NA,13510,74,828,NA
Peru,PER,Huánuco,2020-06-30,2363,64,NA,18643,318,2045,NA
Peru,PER,Ica,2020-06-30,7588,476,NA,38976,1675,5913,NA
Peru,PER,Junín,2020-06-30,3929,138,NA,33892,848,3081,NA
Peru,PER,La Libertad,2020-06-30,9962,585,NA,55434,1813,8149,NA
Peru,PER,Lambayeque,2020-06-30,13657,747,NA,40521,1899,11758,NA
Peru,PER,Lima,2020-06-30,158189,4489,NA,673614,47866,110323,NA
Peru,PER,Loreto,2020-06-30,9023,345,NA,18731,2950,6073,NA
Peru,PER,Madre de Dios,2020-06-30,1844,31,NA,14311,505,1339,NA
Peru,PER,Moquegua,2020-06-30,949,13,NA,27243,13,936,NA
Peru,PER,Pasco,2020-06-30,1104,21,NA,15462,52,1052,NA
Peru,PER,Piura,2020-06-30,16923,754,NA,46027,867,16056,NA
Peru,PER,Puno,2020-06-30,952,21,NA,23948,24,928,NA
Peru,PER,San Martín,2020-06-30,4982,148,NA,29497,1344,3638,NA
Peru,PER,Tacna,2020-06-30,897,9,NA,25073,41,856,NA
Peru,PER,Tumbes,2020-06-30,2696,121,NA,10577,236,2460,NA
Peru,PER,Ucayali,2020-06-30,7736,152,NA,15263,833,6903,NA
Peru,PER,NA,2020-06-30,285213,9677,174535,1394173,71129,214084,NA
Peru,PER,Amazonas,2020-07-01,2254,84,NA,13687,468,1786,NA
Peru,PER,Ancash,2020-07-01,8130,478,NA,42104,1393,6737,NA
Peru,PER,Apurimac,2020-07-01,566,19,NA,19093,16,550,NA
Peru,PER,Arequipa,2020-07-01,7234,264,NA,90405,1782,5452,NA
Peru,PER,Ayacucho,2020-07-01,1829,26,NA,17508,570,1259,NA
Peru,PER,Cajamarca,2020-07-01,2196,71,NA,29166,700,1496,NA
Peru,PER,Callao,2020-07-01,18155,633,NA,53064,4625,13530,NA
Peru,PER,Cusco,2020-07-01,1817,19,NA,32676,339,1478,NA
Peru,PER,Huancavelica,2020-07-01,913,12,NA,13692,74,839,NA
Peru,PER,Huánuco,2020-07-01,2466,64,NA,18922,346,2120,NA
Peru,PER,Ica,2020-07-01,7727,486,NA,39613,1680,6047,NA
Peru,PER,Junín,2020-07-01,3996,140,NA,34353,848,3148,NA
Peru,PER,La Libertad,2020-07-01,10148,598,NA,56158,1838,8310,NA
Peru,PER,Lambayeque,2020-07-01,13779,751,NA,41237,1899,11880,NA
Peru,PER,Lima,2020-07-01,159403,4581,NA,679857,48371,111032,NA
Peru,PER,Loreto,2020-07-01,9072,346,NA,18835,2959,6113,NA
Peru,PER,Madre de Dios,2020-07-01,1897,32,NA,14516,506,1391,NA
Peru,PER,Moquegua,2020-07-01,958,14,NA,27453,13,945,NA
Peru,PER,Pasco,2020-07-01,1121,23,NA,15787,52,1069,NA
Peru,PER,Piura,2020-07-01,17149,759,NA,46678,867,16282,NA
Peru,PER,Puno,2020-07-01,974,22,NA,24314,24,950,NA
Peru,PER,San Martín,2020-07-01,5076,151,NA,30042,1347,3729,NA
Peru,PER,Tacna,2020-07-01,944,9,NA,25417,65,879,NA
Peru,PER,Tumbes,2020-07-01,2849,123,NA,10822,323,2526,NA
Peru,PER,Ucayali,2020-07-01,7824,155,NA,15493,848,6976,NA
Peru,PER,NA,2020-07-01,288477,9860,178245,1410892,71953,216524,NA
Peru,PER,Amazonas,2020-07-02,2329,85,NA,14023,468,1861,NA
Peru,PER,Ancash,2020-07-02,8263,487,NA,42774,1440,6823,NA
Peru,PER,Apurimac,2020-07-02,569,19,NA,19183,16,553,NA
Peru,PER,Arequipa,2020-07-02,7425,280,NA,91272,1877,5548,NA
Peru,PER,Ayacucho,2020-07-02,1865,26,NA,17727,592,1273,NA
Peru,PER,Cajamarca,2020-07-02,2292,74,NA,29729,731,1561,NA
Peru,PER,Callao,2020-07-02,18230,643,NA,53578,4630,13600,NA
Peru,PER,Cusco,2020-07-02,1841,19,NA,33006,345,1496,NA
Peru,PER,Huancavelica,2020-07-02,927,12,NA,13877,75,852,NA
Peru,PER,Huánuco,2020-07-02,2560,69,NA,19302,380,2180,NA
Peru,PER,Ica,2020-07-02,7850,497,NA,40439,1721,6129,NA
Peru,PER,Junín,2020-07-02,4058,146,NA,34848,850,3208,NA
Peru,PER,La Libertad,2020-07-02,10333,615,NA,56802,1867,8466,NA
Peru,PER,Lambayeque,2020-07-02,13904,756,NA,42008,1899,12005,NA
Peru,PER,Lima,2020-07-02,160901,4652,NA,686932,48965,111936,NA
Peru,PER,Loreto,2020-07-02,9162,347,NA,19123,2982,6180,NA
Peru,PER,Madre de Dios,2020-07-02,1958,42,NA,14635,517,1441,NA
Peru,PER,Moquegua,2020-07-02,983,15,NA,27725,13,970,NA
Peru,PER,Pasco,2020-07-02,1133,23,NA,15919,52,1081,NA
Peru,PER,Piura,2020-07-02,17336,769,NA,47530,870,16466,NA
Peru,PER,Puno,2020-07-02,989,25,NA,24475,24,965,NA
Peru,PER,San Martín,2020-07-02,5316,154,NA,30767,1450,3866,NA
Peru,PER,Tacna,2020-07-02,960,9,NA,25496,75,885,NA
Peru,PER,Tumbes,2020-07-02,2883,125,NA,10997,323,2560,NA
Peru,PER,Ucayali,2020-07-02,7937,156,NA,16090,920,7017,NA
Peru,PER,NA,2020-07-02,292004,10045,182097,1428257,73082,218922,NA
Peru,PER,Amazonas,2020-07-03,2448,85,NA,14406,468,1980,NA
Peru,PER,Ancash,2020-07-03,8383,495,NA,43356,1470,6913,NA
Peru,PER,Apurimac,2020-07-03,578,20,NA,19347,16,562,NA
Peru,PER,Arequipa,2020-07-03,7545,290,NA,92169,1877,5668,NA
Peru,PER,Ayacucho,2020-07-03,1910,27,NA,18117,610,1300,NA
Peru,PER,Cajamarca,2020-07-03,2404,81,NA,30004,792,1612,NA
Peru,PER,Callao,2020-07-03,18281,646,NA,53898,4630,13651,NA
Peru,PER,Cusco,2020-07-03,1875,19,NA,33215,361,1514,NA
Peru,PER,Huancavelica,2020-07-03,940,13,NA,14170,75,865,NA
Peru,PER,Huánuco,2020-07-03,2628,72,NA,19591,391,2237,NA
Peru,PER,Ica,2020-07-03,8072,502,NA,41273,1748,6324,NA
Peru,PER,Junín,2020-07-03,4127,150,NA,35319,853,3274,NA
Peru,PER,La Libertad,2020-07-03,10509,632,NA,57284,1921,8588,NA
Peru,PER,Lambayeque,2020-07-03,14011,764,NA,42430,1899,12112,NA
Peru,PER,Lima,2020-07-03,162211,4725,NA,694751,49522,112689,NA
Peru,PER,Loreto,2020-07-03,9280,348,NA,19310,2986,6294,NA
Peru,PER,Madre de Dios,2020-07-03,2058,58,NA,14794,548,1510,NA
Peru,PER,Moquegua,2020-07-03,1020,15,NA,28001,13,1007,NA
Peru,PER,Pasco,2020-07-03,1155,23,NA,16127,58,1097,NA
Peru,PER,Piura,2020-07-03,17573,782,NA,48332,871,16702,NA
Peru,PER,Puno,2020-07-03,1011,27,NA,24803,24,987,NA
Peru,PER,San Martín,2020-07-03,5589,158,NA,31104,1508,4081,NA
Peru,PER,Tacna,2020-07-03,971,10,NA,25872,79,892,NA
Peru,PER,Tumbes,2020-07-03,3041,127,NA,11404,398,2643,NA
Peru,PER,Ucayali,2020-07-03,7979,157,NA,16293,925,7054,NA
Peru,PER,NA,2020-07-03,295599,10226,185852,1445370,74043,221556,NA
Peru,PER,Amazonas,2020-07-04,2562,87,NA,14842,540,2022,NA
Peru,PER,Ancash,2020-07-04,8510,503,NA,44046,1503,7007,NA
Peru,PER,Apurimac,2020-07-04,589,20,NA,19566,19,570,NA
Peru,PER,Arequipa,2020-07-04,7649,302,NA,93078,1881,5768,NA
Peru,PER,Ayacucho,2020-07-04,1934,28,NA,18350,622,1312,NA
Peru,PER,Cajamarca,2020-07-04,2470,84,NA,30509,813,1657,NA
Peru,PER,Callao,2020-07-04,18339,650,NA,54275,4630,13709,NA
Peru,PER,Cusco,2020-07-04,1906,20,NA,33496,372,1534,NA
Peru,PER,Huancavelica,2020-07-04,950,13,NA,14267,80,870,NA
Peru,PER,Huánuco,2020-07-04,2693,75,NA,20080,404,2289,NA
Peru,PER,Ica,2020-07-04,8195,513,NA,41809,1760,6435,NA
Peru,PER,Junín,2020-07-04,4216,156,NA,36016,853,3363,NA
Peru,PER,La Libertad,2020-07-04,10727,651,NA,58227,1942,8785,NA
Peru,PER,Lambayeque,2020-07-04,14137,768,NA,43397,1921,12216,NA
Peru,PER,Lima,2020-07-04,163824,4814,NA,701788,50027,113797,NA
Peru,PER,Loreto,2020-07-04,9343,350,NA,19598,2987,6356,NA
Peru,PER,Madre de Dios,2020-07-04,2119,70,NA,15068,566,1553,NA
Peru,PER,Moquegua,2020-07-04,1078,15,NA,28285,13,1065,NA
Peru,PER,Pasco,2020-07-04,1164,24,NA,16213,60,1104,NA
Peru,PER,Piura,2020-07-04,17721,787,NA,48992,873,16848,NA
Peru,PER,Puno,2020-07-04,1028,28,NA,24977,24,1004,NA
Peru,PER,San Martín,2020-07-04,5821,160,NA,31714,1555,4266,NA
Peru,PER,Tacna,2020-07-04,1007,10,NA,26025,101,906,NA
Peru,PER,Tumbes,2020-07-04,3066,127,NA,11558,398,2668,NA
Peru,PER,Ucayali,2020-07-04,8032,157,NA,16654,925,7107,NA
Peru,PER,NA,2020-07-04,299080,10412,189621,1462830,74869,224211,NA
